6861,34
6947,724
6966,6
6967,761
6977,5
6982,86
7066,3
7118,446
7148,715
7167,7
7217,27
7292,44
7317,1134
7375,22
7383,462
7403,0
7410,180
7439,2
7470,0
7502,8
7511,14
7573,2
7585,0
7602,18
7683,7
7688,19
7713,5
7719,1
7728,14
7767,283
7775,9
7812,171
7836,145
7891,276
7910,1
7924,2
7933,2245
7947,6
7954,3
7971,16
7976,17
7985,9
8016,827
8037,3
8073,379
8116,0
8131,519
8263,2
8267,2
8304,1197
8319,63
8350,4
8381,10
8464,3
8503,4
8526,106
8597,2
8612,35
8677,66
8686,113
8735,57
8751,594
8765,257
8852,20
8868,3
8892,46
9012,756
9037,0
9064,0
9074,2
9098,1
9189,1
9201,2
9218,29
9236,1
9244,3
9282,14
9354,108
9361,155
9371,1
9374,0
9396,11
9415,2
9423,4
9459,167
9470,72
9514,99
9531,11
9539,16
9544,2
9562,42
9615,106
9624,4
9664,41
9673,71
9807,9
9834,168
9840,692
9852,223
9892,2
9963,1
10029,1
10052,2
10060,1
10083,20
10093,0
10112,12
10118,4
10167,9
10170,4
10178,4
10181,2
10182,20
10209,8
10212,3
10269,149
10291,9
10384,11
10385,3
10386,1
10486,12
10490,0
10539,90
10555,169
10563,1
10594,40
10601,1
10614,1
10657,47
10706,1
10720,163
10724,1
10797,141
10802,302
10829,5
10839,180
10843,1
10880,136
10891,0
10897,1
10906,9
10916,51
10923,1
11009,3
11108,5
11126,0
11132,2
11176,56
11183,86
11206,2
11231,18
11237,2
11238,292
11258,18
11326,9
11328,1
11345,4
11357,0
11409,60
11423,948
11436,1
11502,2
11507,1
11516,282
11529,34
11535,0
11546,96
11610,0
11675,2
11676,6
11709,3
11771,26
11821,659
11845,279
11846,5
11870,15
11871,2
11919,1
11940,1
11945,2
11947,8
11949,6
11958,1
11961,14
11971,46
11972,51
11976,8
12012,2
12021,2
12044,2
12054,15
12129,2
12138,57
12140,171
12156,3
12186,5
12193,17
12195,48
12204,1
12238,2
12292,1
12294,1
12321,32
12333,39
12359,46
12365,5
12368,358
12374,3
12383,10
12403,1
12428,1
12448,8
12455,741
12469,16
12501,1
12533,25
12542,0
12556,85
12601,1
12624,171
12629,24
12630,31
12647,27
12675,4
12705,1
12713,76
12722,4
12860,2
12876,35
12900,37
12922,0
12929,1
12931,128
12937,186
12947,6
12955,1
12983,1
13001,137
13013,1
13033,211
13142,1
13173,8
13191,51
13193,101
13302,96
13303,2
13347,11
13383,12
13429,1
13543,1
13556,1
13573,115
13580,66
13584,128
13596,3
13678,3
13716,8
13718,297
13733,85
13759,268
13760,100
13773,138
13802,435
13864,59
13866,0
13874,36
13895,32
13901,3
13912,3
13915,130
13927,0
13935,0
13940,0
13951,0
13959,0
13966,5
13975,36
13998,166
14050,0
14085,2
14135,50
14138,6
14144,280
14169,211
14206,55
14212,6
14217,22
14250,61
14361,943
14363,106
14374,11
14388,5
14398,146
14402,51
14403,2
14414,1
14463,1
14556,4
14574,1
14611,1
14651,123
14656,23
14729,0
14746,187
14765,94
14873,2
14886,3
14898,27
14936,1
15002,2
15060,147
15096,0
15134,2
15138,27
15142,1
15148,53
15172,1
15195,1
15202,6
15205,4
15272,81
15300,4
15362,5
15385,1733
15395,1
15443,42
15499,2
15545,101
15556,167
15579,2
15618,107
15623,1
15647,1
15684,144
15697,1
15730,4
15744,1
15752,228
15764,12
15778,24
15789,5
15806,27
15861,1
15864,1
15866,24
15879,2
15881,6
15884,7
15897,3
15900,1
15907,2
15908,2
15939,210
15958,140
15966,510
15992,1
16001,5
16015,142
16020,7
16024,6
16112,52
16120,1
16128,2
16144,67
16169,7
16172,35
16212,17
16229,85
16232,57
16244,12
16254,1
16266,51
16273,119
16278,101
16303,79
16308,11
16313,0
16321,1
16335,0
16370,7
16381,0
16389,2
16392,4
16398,2
16401,3
16415,1
16416,373
16422,10
16466,2
16487,1
16563,4
16570,1
16596,1
16624,2
16641,2
16656,29
16679,2
16693,77
16698,0
16718,69
16719,41
16738,0
16767,3
16779,23
16780,1
16793,30
16804,98
16824,44
16844,5
16889,3
16896,2
16905,4
16912,4
16915,1
16932,1
16940,38
16948,124
16959,2
16961,1
16986,3
16994,6
17014,7
17032,1
17042,20
17058,9
17061,229
17110,5
17123,16
17153,96
17171,3
17238,1
17281,1
17294,12
17307,11
17308,2
17312,4
17318,54
17323,4
17345,0
17423,52
17450,8
17504,147
17540,2
17588,2
17625,14
17700,23
17704,1
17719,1
17726,51
17793,5
17806,0
17873,1
17913,2
17956,0
17974,15
18115,5
18116,27
18121,1
18159,18
18166,1
18181,64
18185,1
18208,1
18218,2
18233,5
18259,9
18318,2
18337,55
18346,10
18353,195
18419,363
18424,1
18440,10
18459,6
18473,2
18489,8
18521,79
18555,1
18562,90
18569,0
18577,1
18584,179
18635,0
18651,12
18688,29
18700,27
18798,5
18847,15
18869,1
18888,63
18937,1
18946,0
18955,7
18956,25
19020,1
19024,2
19089,1
19135,32
19160,1
19183,198
19199,0
19202,3
19246,80
19316,1
19324,13
19355,51
19369,1
19446,0
19457,44
19460,7
19465,91
19539,5
19559,5
19560,49
19562,57
19565,3
19579,109
19653,1
19681,2
19754,161
19757,21
19817,0
19834,46
19849,147
19872,2
19879,3
19889,0
19991,65
20008,0
20023,1
20038,30
20064,51
20068,7
20072,1
20085,28
20095,1
20148,4
20189,2
20235,1442
20241,22
20287,0
20311,49
20320,1
20347,0
20403,13
20407,1
20424,3
20439,132
20442,1
20519,287
20572,2
20597,43
20630,41
20647,6
20675,145
20699,0
20726,0
20753,354
20776,2
20796,193
20843,32
20961,4
20985,257
20990,51
21001,0
21008,1
21012,0
21034,3
21051,0
21059,20
21111,3
21123,2
21149,1
21222,17
21223,2
21246,8
21266,4
21267,1
21272,1
21278,12
21285,1
21289,795
21316,6
21325,2
21335,113
21343,3
21347,68
21364,2
21366,1
21371,94
21388,58
21398,4
21401,24
21435,45
21472,106
21509,96
21529,1
21531,82
21544,116
21548,1
21597,98
21600,1
21628,5
21660,233
21700,13
21742,44
21823,34
21828,3
21842,7
21865,1
21868,58
21876,1
21971,43
21998,0
22000,3
22007,1023
22025,114
22035,1
22054,1
22088,130
22120,1
22138,43
22140,8
22149,1
22155,1
22189,14
22331,143
22349,22
22358,103
22402,1
22419,17
22441,17
22504,1
22507,8
22547,5
22572,105
22603,163
22616,133
22668,188
22676,1
22728,33
22729,3
22741,103
22783,44
22792,15
22832,1
22847,150
22850,1
22902,1
22920,111
22944,1
22951,28
22964,277
22965,4
22990,2
23011,120
23017,1
23024,0
23026,127
23027,0
23038,2
23043,349
23046,13
23064,0
23094,1
23103,1
23150,13
23184,7
23213,1
23218,3
23219,5
23226,31
23261,70
23282,300
23300,1
23320,253
23332,2
23341,40
23361,1
23371,114
23410,18
23415,0
23419,1
23421,0
23440,6
23465,3
23507,1
23521,2
23526,1
23543,1
23549,2
23551,2
23557,1
23558,0
23571,1
23573,1
23578,1
23599,2
23626,116
23646,35
23651,1
23652,3
23676,12
23698,3
23739,3
23774,48
23799,6
23806,1
23819,1
23850,0
23854,10
23882,23
23888,506
23889,5
23945,4
23950,102
23957,4
24027,14
24070,35
24082,0
24090,134
24155,1
24156,3
24167,33
24199,4
24200,223
24243,1
24256,6
24260,40
24302,130
24346,21
24349,123
24385,16
24390,2
24428,65
24517,44
24544,1
24552,3
24566,7
24575,12
24589,8
24593,42
24605,73
24658,2
24700,30
24709,132
24724,4
24739,33
24741,93
24828,36
24836,3
24909,8
24910,43
24911,76
24939,58
25029,4
25040,1
25060,1
25070,11
25077,2
25079,169
25085,54
25107,1
25125,12
25137,1
25139,9
25146,1
25148,7
25218,7
25224,1
25256,1
25258,2
25286,1
25318,3
25329,53
25331,193
25337,2
25357,1
25367,137
25371,6
25424,1
25425,89
25445,695
25448,17
25456,1
25462,69
25467,116
25478,1
25492,0
25508,39
25544,1
25556,2
25567,1
25590,5
25606,34
25612,90
25640,1
25644,126
25667,104
25678,6
25680,1
25713,1
25719,11
25731,3
25752,2
25767,1
25775,1
25799,1
25802,1
25804,3
25836,6
25848,1
25853,24
25857,58
25858,1
25873,145
25956,1
25973,1
26019,53
26024,2
26034,336
26047,2
26062,2
26076,3
26114,16
26116,3
26140,6
26152,1
26169,11
26190,1
26234,7
26259,473
26266,81
26288,19
26300,70
26306,1
26321,9
26323,3
26357,0
26361,177
26397,4
26400,0
26423,39
26435,1
26446,1
26450,648
26513,1
26518,0
26549,1
26586,21
26591,665
26627,19
26636,462
26658,1
26662,4
26673,5
26681,1
26697,45
26712,92
26719,7
26721,66
26726,2
26733,1
26740,2
26749,1
26753,1
26767,7
26820,8
26831,3
26835,1
26864,1
26866,52
26907,1
26930,1
26943,4
26945,1
26960,72
26973,1
26975,82
26980,272
26987,2
26999,2
27013,15
27027,65
27104,210
27112,3
27119,1
27141,6
27172,1
27188,19
27191,5
27205,101
27224,107
27240,9
27250,60
27267,1
27287,1
27304,13
27322,1
27348,9
27408,25
27412,14
27447,36
27513,2
27515,132
27519,44
27529,26
27567,6
27590,3
27604,1
27608,1
27612,1
27626,1
27638,2
27664,2
27670,2
27682,10
27702,16
27703,1
27715,2
27716,4
27717,92
27726,100
27763,2
27785,1
27829,1
27843,2
27868,3
27877,6
27884,1
27885,1
27949,12
27978,1
28010,2
28021,1
28030,4
28046,2
28095,1
28152,0
28164,2
28172,3
28173,1
28200,1
28220,46
28225,14
28245,15
28271,1
28284,2
28290,198
28291,54
28303,1
28350,68
28355,134
28408,181
28422,1
28430,1
28439,1
28445,0
28446,0
28455,99
28457,6
28462,1
28479,1
28491,1
28502,2
28508,1
28523,5
28544,26
28553,2
28599,197
28605,96
28625,2
28649,0
28695,2
28705,54
28735,53
28737,0
28746,1
28786,6
28790,2
28806,1
28840,47
28848,3
28865,12
28875,1
28876,1
28877,3
28899,33
28907,1
28928,2
28931,20
28940,3
28952,100
28972,191
29000,1
29008,6
29047,23
29049,13
29061,2
29069,3
29081,1
29099,1
29101,6
29142,1
29165,19
29175,1
29197,3
29225,2
29231,1
29246,5
29257,1
29303,2
29384,12
29386,102
29398,50
29407,1
29408,7
29449,9
29515,254
29525,0
29561,49
29601,45
29630,3
29633,1
29660,1
29663,5
29702,95
29735,3
29750,2
29771,41
29790,102
29800,5
29814,1
29825,2
29828,1
29909,1
29913,2
29922,5
29926,1
29929,1
29937,3
29939,2
29941,0
30009,1
30010,1
30028,29
30047,2
30051,1
30125,4
30163,4
30203,6
30236,73
30243,1
30247,27
30248,0
30319,3
30331,52
30335,4
30429,18
30462,4
30484,1
30543,233
30570,38
30574,35
30614,1
30629,3
30643,1
30685,1
30695,2
30746,151
30747,1
30759,100
30760,5
30767,25
30829,1
30841,54
30844,26
30851,0
30864,130
30908,6
30920,1
30937,138
30964,1
31001,1
31015,1
31042,106
31103,1
31159,1
31176,13
31179,2
31185,25
31201,1
31216,26
31218,20
31227,205
31228,1
31232,2
31252,7
31263,1
31284,1
31291,237
31304,24
31316,13
31319,37
31323,5
31344,5
31366,665
31370,2
31374,132
31377,2
31413,1
31445,15
31480,247
31511,1
31535,1
31550,1
31557,1
31564,14
31572,48
31577,5
31586,1
31632,3
31659,1
31696,16
31717,51
31766,3
31791,89
31810,80
31845,10
31857,1
31863,22
31865,3
31904,1
31910,1
31961,1
31966,3
31975,1
31995,10
31996,1
32014,5
32033,101
32039,1
32047,2
32069,8
32085,2
32093,1
32099,1
32104,30
32114,3
32120,2
32149,1
32150,0
32152,1
32252,131
32279,3
32285,2
32310,453
32315,0
32318,2
32361,2
32364,28
32378,3
32385,1
32415,2
32425,1
32430,8
32436,1
32463,1
32481,4
32508,0
32538,1
32572,107
32574,12
32606,495
32624,1
32633,59
32641,3
32671,114
32709,22
32737,2
32747,1
32759,1
32764,1
32782,1
32788,2
32802,1
32821,2
32828,1
32836,4
32841,2
32856,0
32865,0
32868,8
32877,2
32898,24
32935,8
32946,802
32950,58
32952,1
32965,2
32976,1
32977,1
33006,1
33029,24
33100,1
33127,1
33132,6
33159,1
33160,9
33164,152
33170,48
33172,9
33174,45
33178,78
33182,2
33183,1
33190,24
33192,80
33209,11
33216,176
33221,3
33222,13
33229,1
33233,16
33339,4
33355,1
33407,1
33462,1
33508,75
33534,8
33547,44
33559,1
33595,3
33632,4
33635,42
33641,1
33642,1
33643,2
33644,1
33654,4
33669,1
33671,1
33708,2
33734,2
33736,10
33738,1
33743,1
33744,26
33756,1
33757,2
33770,1
33775,3
33793,40
33827,2
33832,1
33858,99
33859,17
33869,2
33871,6
33907,1
33908,0
33928,2
33936,33
33938,50
33939,1
33994,0
33997,6
34000,1
34004,1
34021,1
34032,4
34042,2
34056,18
34073,73
34075,1
34100,2
34165,12
34174,48
34190,384
34195,5
34204,94
34206,2
34218,1
34232,1
34235,1
34236,1
34280,30
34293,1
34297,3
34301,1
34303,3
34304,71
34308,1
34323,2
34324,46
34326,1
34331,1
34333,1
34341,1
34342,283
34350,1
34353,6
34382,1
34398,2
34409,13
34412,6
34437,5
34441,58
34465,4
34466,2
34475,1
34479,1
34496,21
34523,1
34544,13
34558,6
34623,1
34627,29
34633,1
34645,8
34661,1
34673,63
34683,47
34745,60
34756,6
34757,14
34841,1
34862,155
34864,22
34868,148
34875,1
34907,3
34918,1
34946,1
34993,15
35001,2
35020,5
35021,1
35035,1
35039,102
35104,2
35115,3
35123,2
35129,6
35130,18
35137,1
35138,22
35165,1
35176,78
35194,1
35203,2
35205,2
35206,2
35241,9
35277,1
35298,2
35317,1
35323,1
35338,5
35340,93
35341,19
35354,1
35389,3
35399,1
35425,1
35426,4
35462,1
35471,1
35488,3
35494,127
35503,1
35508,4
35511,83
35512,31
35520,61
35565,90
35587,1
35591,3
35592,76
35609,1
35643,1
35649,47
35654,1
35704,479
35705,5
35731,187
35766,2
35822,22
35846,379
35869,1
35880,209
35882,103
35890,77
35909,1
35914,1
35921,2
35932,1
35938,16
35969,48
35978,19
35993,1
36001,63
36010,40
36018,1
36033,18
36063,5
36067,1
36089,12
36093,2
36106,74
36108,30
36119,1
36121,6
36124,33
36130,57
36132,13
36133,127
36149,5
36160,63
36193,351
36194,1
36197,6
36269,16
36286,70
36310,53
36320,25
36329,11
36333,1
36348,3
36381,4
36383,1
36394,2
36403,1
36411,1
36415,1
36416,52
36444,2
36460,131
36484,1
36485,13
36497,1
36521,0
36530,2
36545,13
36549,2
36553,2
36569,7
36578,1
36593,1
36603,1
36617,1
36645,2
36710,4
36718,15
36720,31
36727,50
36730,7
36731,48
36757,1
36773,1
36779,1
36801,1
36809,1
36822,1
36835,1
36860,1
36866,1
36867,21
36885,10
36905,30
36913,19
36916,1
36927,24
36929,3
36945,177
36957,159
36958,5
36969,1
36986,2
37015,1
37038,8
37039,16
37042,5
37053,2
37072,5
37079,56
37082,2
37097,0
37105,1
37113,1
37139,1
37152,62
37162,1
37167,3
37180,1
37189,76
37193,1
37211,1
37220,1
37226,44
37260,2
37287,1
37292,132
37296,1
37305,1
37310,1
37312,1
37322,101
37323,1
37326,1
37330,1
37360,53
37421,69
37430,1
37437,1
37439,1
37442,3
37457,133
37469,1
37475,2
37482,1
37499,1
37508,1
37515,1
37524,1
37525,1
37549,1
37555,95
37563,3
37565,2
37610,10
37626,13
37646,27
37661,1
37679,1
37680,49
37687,17
37692,1
37693,17
37711,1
37714,1
37716,11
37730,2
37732,1
37736,23
37744,1
37756,2
37761,38
37775,3
37788,247
37809,1
37813,2
37841,1
37843,77
37845,5
37846,1
37849,2
37853,2
37865,1
37876,0
37902,104
37910,40
37923,11
37934,1
37959,1
38012,21
38013,1
38028,1
38041,1
38075,4
38081,2
38091,38
38099,2
38110,6
38121,1
38128,211
38136,4
38154,1
38183,53
38185,1
38212,6
38238,4
38239,1
38308,2
38328,2
38334,23
38343,192
38389,2
38393,1
38408,1
38433,2
38462,2
38472,14
38480,25
38495,64
38497,1
38503,18
38507,9
38521,75
38528,76
38531,59
38533,49
38536,5
38542,26
38560,2
38574,14
38579,1
38607,1
38621,1
38627,203
38636,6
38642,2
38662,1
38665,66
38677,59
38679,70
38680,2
38683,4
38689,95
38694,0
38696,1
38706,210
38707,1
38717,104
38735,4
38740,0
38749,1
38754,2
38779,1
38784,1
38792,5
38857,1
38933,3
38961,2
38963,6
38969,61
39006,90
39014,2
39020,2
39026,1
39042,10
39056,53
39068,72
39077,1
39090,1
39107,16
39108,2
39121,8
39129,13
39139,9
39170,2
39189,14
39199,1
39200,6
39201,1
39210,1
39218,3
39220,1
39237,3
39238,55
39239,5
39247,23
39252,0
39256,0
39273,89
39287,1
39309,6
39334,1
39357,1
39358,56
39362,3
39380,3
39387,2
39406,1
39421,1
39423,1
39433,1
39443,9
39505,134
39581,1
39587,2
39588,16
39591,16
39602,22
39604,73
39623,1
39628,3
39647,0
39661,2
39681,2
39685,1
39688,35
39690,1
39709,5
39710,40
39750,58
39772,1
39782,5
39785,2
39791,3
39803,14
39811,65
39847,2
39848,6
39853,4
39861,1
39874,4
39888,2
39895,1
39916,1
39922,1
39944,6
39963,1
39971,2
39976,4
39979,3
39993,1
39994,1
40001,1
40007,6
40009,60
40010,1
40025,15
40034,1
40048,1
40113,1
40120,277
40137,1
40149,46
40157,2
40182,1
40196,99
40201,2
40226,2
40239,0
40246,1
40252,1
40257,35
40281,12
40304,1
40323,1
40361,1
40404,1
40412,83
40420,12
40423,46
40424,10
40443,6
40451,0
40509,0
40538,2
40541,2
40542,27
40550,3
40576,19
40577,1
40592,1
40602,8
40603,7
40606,4
40613,1
40615,11
40622,5
40649,1
40652,19
40657,102
40676,4
40678,1
40690,3
40696,1
40721,1
40738,5
40793,21
40794,4
40813,1
40818,1
40826,1
40854,59
40882,15
40886,5
40903,1
40930,27
40949,1
40965,26
41000,1
41012,3
41030,72
41036,1
41050,1
41051,5
41056,2
41061,1
41178,168
41184,59
41187,1
41188,1
41264,4
41265,8
41278,1
41295,1
41310,17
41320,56
41322,49
41339,2
41346,3
41356,1
41358,1
41362,15
41445,3
41454,4
41456,3
41461,3
41476,1
41482,1
41495,7
41499,1
41510,1
41513,1
41525,59
41576,5
41587,109
41594,6
41601,22
41606,1
41613,1
41637,15
41646,4
41685,10
41747,14
41779,1
41822,1
41846,19
41851,1
41858,4
41865,2
41894,1
41902,32
41903,10
41913,1
41940,4
41942,1
41959,1
41964,7
41968,1
41976,13
41979,1
42009,166
42054,39
42075,4
42077,3
42084,4
42102,41
42120,4
42123,1
42164,10
42166,4
42174,8
42188,2
42199,1
42216,37
42227,12
42232,1
42237,1
42256,1
42280,3
42313,105
42329,3
42372,13
42375,15
42376,42
42388,16
42395,35
42406,30
42418,4
42422,45
42424,3
42429,27
42442,1
42443,4
42447,3
42484,5
42493,1
42544,4
42551,3
42590,1
42610,75
42620,2
42622,3
42661,84
42664,14
42675,100
42678,1
42707,16
42712,1
42721,13
42734,7
42749,1
42758,1
42759,1
42760,2
42761,1
42766,1
42786,51
42787,0
42816,38
42831,1
42838,46
42839,19
42841,11
42851,2
42869,7
42885,7
42910,4
42914,1
42936,2
42937,8
42948,204
42953,1
42966,5
42971,52
42977,1
42994,129
43012,29
43016,1
43112,1
43126,3
43135,12
43153,1
43159,2
43175,27
43192,1
43209,98
43219,423
43234,13
43254,35
43258,1
43260,50
43267,4
43347,54
43368,1
43372,2
43431,2
43460,2
43468,1
43484,6
43486,22
43511,2
43517,2
43519,13
43524,12
43563,3
43603,36
43620,0
43631,1
43652,1
43662,22
43679,14
43685,2
43688,4
43700,1
43709,1
43721,33
43726,155
43728,1
43730,2
43735,30
43738,7
43746,2
43756,1
43784,1
43793,1
43813,1
43823,13
43833,17
43841,27
43875,74
43897,3
43909,6
43913,1
43916,1
43934,8
43984,1
43986,7
43991,4
44002,1
44006,1
44011,3
44021,2
44022,1
44027,3
44036,7
44072,89
44082,40
44086,13
44100,1
44124,19
44146,7
44161,1
44170,53
44192,1
44226,40
44235,16
44237,46
44283,1
44321,1
44355,5
44366,1
44393,6
44401,35
44428,208
44449,12
44487,1
44500,1
44502,1
44526,1
44537,7
44540,4
44554,3
44560,4
44651,0
44658,2
44688,1
44766,1
44773,1
44864,12
44887,3
44895,18
44897,1
44899,4
44929,24
44936,1
44939,30
44981,1
44988,1
44994,1
44995,1
44997,4
45022,4
45023,49
45034,1
45053,1
45078,1
45082,18
45126,1
45140,2
45157,71
45162,355
45196,0
45201,1
45241,2
45254,2
45258,2
45265,1
45269,108
45290,1
45307,2
45309,15
45330,3
45359,2
45362,1
45383,1
45407,2
45417,1
45462,2
45478,2
45482,0
45522,4
45555,2
45560,0
45568,23
45574,1
45608,0
45613,1
45649,6
45671,2
45772,0
45788,11
45807,2
45822,4
45881,1
45884,0
46005,55
46007,34
46058,0
46102,0
46105,3
46145,1
46168,22
46174,80
46175,1
46180,1
46181,34
46184,44
46200,22
46217,7
46273,77
46328,15
46334,6
46343,7
46379,1
46382,0
46394,0
46405,0
46424,1
46427,1
46437,0
46468,5
46510,1
46554,17
46572,44
46696,1
46703,0
46705,189
46707,1
46759,5
46774,1
46798,71
46802,0
46855,1
46884,6
46886,77
46894,9
46896,8
46899,0
46935,7
46940,0
46944,2
46945,1
46951,20
46967,5
46981,19
46988,7
47013,0
47021,1
47081,1
47114,1
47138,51
47159,14
47168,2
47171,4
47176,0
47210,1
47223,1
47270,0
47281,1
47291,4
47293,95
47327,50
47336,1
47358,6
47361,1
47421,10
47423,8
47441,0
47470,0
47561,1
47571,8
47630,1
47633,5
47650,28
47665,1
47757,0
47761,14
47762,1
47766,3
47773,55
47778,1
47816,1
47817,12
47818,0
47821,0
47848,1
47860,0
47883,1
47934,5
47935,4
47936,1
47945,43
47971,95
48008,0
48016,137
48024,21
48029,1
48033,63
48054,1
48064,1
48075,2
48084,34
48109,1
48111,1
48123,2
48139,10
48147,1
48156,2
48187,0
48194,2
48197,6
48200,0
48204,0
48209,49
48210,0
48229,0
48259,4
48267,37
48276,2
48296,0
48299,0
48301,1
48310,6
48319,49
48333,27
48335,29
48343,0
48347,80
48358,24
48369,2
48395,95
48397,0
48414,1
48427,2
48478,0
48485,101
48513,76
48515,1
48599,0
48601,94
48605,17
48647,4
48652,2
48670,1
48685,1
48705,34
48717,24
48750,1
48755,67
48760,30
48764,507
48794,0
48805,102
48807,1
48808,55
48812,36
48835,1
48858,32
48872,5
48910,20
48944,1
48971,1
48974,20
49068,19
49073,28
49110,2
49113,0
49134,39
49136,101
49210,8
49221,0
49257,220
49298,37
49301,4
49324,0
49327,1
49357,92
49423,3
49481,0
49516,0
49524,93
49526,15
49615,57
49645,3
49679,6
49693,82
49707,25
49714,1
49719,8
49739,4
49753,3
49810,23
49839,1
49860,0
49895,12
49935,22
49946,0
49951,1
50016,2
50022,1
50031,37
50045,1
50053,250
50078,21
50114,33
50119,52
50130,67
50144,2
50168,0
50176,1
50190,4
50265,1
50290,7
50292,2
50301,177
50307,6
50308,167
50332,78
50337,1
50359,1
50439,2
50468,0
50488,7
50503,3
50547,2
50566,19
50567,1
50605,3
50627,7
50644,1
50701,26
50721,77
50763,9
50764,12
50927,49
50940,1
50949,3
50973,71
50975,27
50978,28
50996,1
51018,1
51031,0
51073,1
51094,3
51135,28
51150,12
51151,104
51154,0
51169,1
51201,2
51209,18
51227,1
51250,53
51271,6
51274,1
51299,0
51339,58
51403,1
51416,42
51429,27
51433,1
51460,98
51473,1
51475,6
51487,24
51501,11
51558,0
51574,2
51583,1
51585,3
51595,0
51600,130
51688,1
51690,5
51691,38
51736,5
51776,9
51786,6
51802,5
51819,1
51823,4
51849,1
51852,19
51856,290
51859,3
51890,0
51896,2
51953,10
51988,0
52072,32
52102,3
52122,2
52126,9
52142,1
52144,13
52148,1
52158,1
52159,3
52168,2
52233,4
52241,6
52247,4
52266,6
52269,1
52275,6
52278,6
52280,0
52289,0
52309,1
52324,34
52339,43
52345,2
52351,6
52355,15
52381,1
52390,6
52398,18
52406,30
52418,13
52434,8
52448,17
52475,11
52480,1
52575,94
52600,2
52623,3
52635,1
52655,1
52662,15
52672,12
52673,5
52674,0
52683,1
52698,6
52704,5
52743,9
52762,9
52766,97
52775,1
52781,4
52810,22
52812,8
52817,13
52818,1
52827,1
52835,7
52836,2
52843,4
52844,1
52866,41
52879,1
52901,21
52920,4
52923,1
52925,4
52939,2
52964,2
52966,52
52978,25
52982,1
53001,73
53010,1
53030,4
53045,1
53069,1
53079,22
53085,1
53094,1
53101,4
53112,34
53127,1
53129,1
53141,2
53151,1
53155,1
53159,1
53170,58
53180,0
53190,4
53194,4
53196,8
53198,173
53236,3
53255,1
53256,3
53261,4
53288,30
53311,3
53332,1
53373,1
53374,1
53389,0
53392,4
53393,1
53403,5
53431,1
53445,1
53447,2
53477,16
53482,2
53499,2
53503,2
53505,144
53510,1
53516,5
53519,1
53524,1
53532,15
53538,1
53549,1
53583,1
53609,1
53660,17
53750,8
53759,2
53814,0
53821,2
53872,0
53874,0
53913,1
53924,117
53946,1
53960,7
53974,18
